date,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_202,feature_203,feature_204,feature_205,feature_206,feature_207,feature_208,feature_209,feature_210,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_221,feature_222,feature_223,feature_224,feature_225,feature_226,feature_227,feature_228,feature_229,feature_230,feature_231,feature_232,feature_233,feature_234,feature_235,feature_236,feature_237,feature_238,feature_239,feature_240,feature_241,feature_242,feature_243,feature_244,feature_245,feature_246,feature_247,feature_248,feature_249,feature_250,feature_251,feature_252,feature_253,feature_254,feature_255,feature_256,feature_257,feature_258,feature_259,feature_260,feature_261,feature_262,feature_263,feature_264,feature_265,feature_266,feature_267,feature_268,feature_269,feature_270,feature_271,feature_272,feature_273,feature_274,feature_275,feature_276,feature_277,feature_278,feature_279,feature_280,feature_281,feature_282,feature_283,feature_284,feature_285,feature_286,feature_287,feature_288,feature_289,feature_290,feature_291,feature_292,feature_293,feature_294,feature_295,feature_296,feature_297,feature_298,feature_299,feature_300,feature_301,feature_302,feature_303,feature_304,feature_305,feature_306,feature_307,feature_308,feature_309,feature_310,feature_311,feature_312,feature_313,feature_314
2024-05-01,51.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,58.0,7.0,,,,,,,,,,,,,,,,,14.0,9.0,1230.0,,8.0,6.0,1.0,,,34.0,62.0,11.0,,,,2.0,,,,6.0,3.0,1.0,,3.0,1.0,,,11.0,6.0,1.0,,,31.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,,,10.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,11.0,,1.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,51.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,63.0,7.0,,,,,,,,,,,,,,,,,14.0,9.0,1226.0,,8.0,6.0,1.0,,,35.0,62.0,11.0,,,,2.0,,,,6.0,3.0,1.0,,3.0,1.0,,,11.0,6.0,1.0,,,32.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,,,10.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,,,,,,,,,,,,,,,,35.0,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,52.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,68.0,8.0,,,,,,,,,,,,,,,,,14.0,9.0,1205.0,,8.0,6.0,1.0,,,35.0,62.0,10.0,,,,2.0,,,,6.0,3.0,1.0,,3.0,1.0,,,11.0,6.0,1.0,,,32.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,3.0,,,10.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,1.0,,,,,,,,,,,,,,,73.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,36.690000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,72.0,9.0,,,,,,,,,,,,,,,,,15.0,9.0,1190.0,,8.0,6.0,1.0,,,36.0,64.0,10.0,,,,2.0,,,,6.0,3.0,1.0,,3.0,1.0,,,11.0,6.0,,,,34.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,,,10.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,1.0,,,,,,,,,,,,,1.0,,9.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,36.330000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,76.0,9.0,,,,,,,,,,,,,,,,,13.0,9.0,1125.0,,8.0,6.0,1.0,,,36.0,64.0,10.0,,,,1.0,,,,6.0,3.0,1.0,,3.0,1.0,,,11.0,6.0,,,,33.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,,,10.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,37.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,80.0,10.0,,,,,,,,,,,,,,,,,12.0,8.0,1026.0,,9.0,6.0,1.0,,,36.0,65.0,10.0,,,,1.0,,,,7.0,3.0,2.0,,3.0,1.0,,,11.0,7.0,,,,30.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,11.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,2.0,,,,,,,,,,,,,,,48.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,51.83,,122.0,,,,22.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,82.0,11.0,,,,,,,,,,,,,,,,,12.0,7.0,986.0,,9.0,6.0,1.0,,,37.0,66.0,10.0,,,,1.0,,,,9.0,3.0,2.0,,3.0,1.0,,,11.0,7.0,,,,31.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,11.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.0,1.0,,,,,,,,,,,,,,,33.0,,,,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,52.1,,1698.0,1.0,1.0,1.0,117.0,4.0,116.0,,,,,,,,,,,,,,,,,,,,,,,252.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,92.0,11.0,,,,,,,,,,,,,,,,,12.0,7.0,1005.0,,9.0,6.0,1.0,,,38.0,66.0,9.0,,,,1.0,,,,12.0,3.0,2.0,,3.0,1.0,,,13.0,7.0,,,,30.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,11.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,,,,,,,,,,,,,,,,34.0,,,,,,,2.0,1.0,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,31.96,,1698.0,1.0,1.0,1.0,117.0,4.0,116.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,95.0,12.0,,,,,,,,,,,,,,,,,12.0,7.0,989.0,,9.0,6.0,1.0,,,41.0,66.0,8.0,,,,1.0,,,,12.0,3.0,2.0,,3.0,1.0,,,13.0,7.0,,,,29.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,11.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,1.0,,,,,,,,,,,,,,,44.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,31.22,,1698.0,1.0,1.0,1.0,117.0,4.0,116.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,95.0,12.0,,,,,,,,,,,,,,,,,10.0,7.0,929.0,,9.0,6.0,1.0,,,42.0,65.0,8.0,,,,2.0,,,,12.0,3.0,2.0,,3.0,1.0,,,13.0,8.0,,,,28.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,11.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,25.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,31.04,,1698.0,1.0,1.0,1.0,117.0,4.0,116.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,100.0,12.0,,,,,,,,,,,,,,,,,10.0,7.0,903.0,,10.0,7.0,1.0,,,43.0,63.0,9.0,,,,2.0,,,,13.0,3.0,2.0,,3.0,1.0,,,13.0,8.0,,,,28.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,12.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,13.0,,1.0,1.0,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,30.880000000000003,,1698.0,1.0,1.0,1.0,117.0,4.0,116.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,101.0,12.0,,,,,,,,,,,,,,,,,10.0,7.0,904.0,,8.0,7.0,1.0,,,46.0,65.0,8.0,,,,2.0,,,,13.0,3.0,2.0,,3.0,1.0,,,13.0,8.0,,,,28.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,12.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,,,,,,,,,,,,,,,,8.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,32.11,,3396.0,2.0,2.0,2.0,234.0,8.0,232.0,,,,,,,,,,,,,,,,,,,,,,,514.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,99.0,12.0,,,,,,,,,,,,,,,,,10.0,7.0,872.0,,8.0,9.0,1.0,,,48.0,65.0,7.0,,,,2.0,,,,14.0,2.0,1.0,,3.0,1.0,,,13.0,8.0,,,,30.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,,,13.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,,,,,,,,,,,,,,,,41.0,,,2.0,,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,32.61,,1698.0,1.0,1.0,1.0,117.0,4.0,116.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,106.0,12.0,,,,,,,,,,,,,,,,,10.0,7.0,909.0,,8.0,9.0,1.0,,,52.0,65.0,5.0,,,,2.0,,,,14.0,2.0,1.0,,2.0,1.0,,,14.0,8.0,,,,30.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,6.0,2.0,3.0,,,14.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,,,,,,,,,,,,,,,,57.0,,,,,,,4.0,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,31.91,,1698.0,1.0,1.0,1.0,117.0,4.0,116.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,116.0,13.0,,,,,,,,,,,,,,,,,10.0,6.0,913.0,,9.0,9.0,1.0,,,56.0,67.0,4.0,,,,2.0,1.0,,,15.0,2.0,1.0,,2.0,1.0,,,15.0,9.0,,,,32.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,,,14.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,1.0,,,,,,,,,,,,,,,17.0,,1.0,,,,,5.0,3.0,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,34.22,,3402.0,2.0,2.0,2.0,234.0,10.0,234.0,,,,,,,,,,,,,,,,,,,,,,,514.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,123.0,14.0,,,,,,,,,,,,,,,,,10.0,6.0,909.0,,10.0,9.0,1.0,,,55.0,69.0,4.0,,,,2.0,1.0,,,19.0,2.0,1.0,,2.0,1.0,,,17.0,10.0,1.0,,,32.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,,,14.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11.0,1.0,,,,,,,,,,,,,,,7.0,,2.0,,,,,1.0,5.0,,,,,,,,,4.0,,,,,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,33.54,,1701.0,1.0,1.0,1.0,117.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,132.0,15.0,,,,,,,,,,,,,,,,,11.0,5.0,944.0,,10.0,10.0,1.0,,,61.0,72.0,6.0,,,,2.0,1.0,,,18.0,1.0,1.0,,2.0,1.0,,,17.0,12.0,1.0,,,31.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,6.0,2.0,3.0,,,14.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,15.0,1.0,,,,,,,,,,,,,1.0,,57.0,,,1.0,,,,6.0,6.0,2.0,,,,,,,,2.0,,,,,,,,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,40.21,,1701.0,1.0,1.0,1.0,117.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,134.0,15.0,,,,,,,,,,,,,,,,,11.0,5.0,901.0,,11.0,11.0,1.0,,,63.0,74.0,5.0,,,,2.0,1.0,,,18.0,1.0,1.0,,2.0,1.0,,,16.0,14.0,1.0,,,31.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,6.0,2.0,3.0,,,14.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,,,,,,,,,,,,,,,,13.0,,1.0,1.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,40.27,,1701.0,1.0,1.0,1.0,117.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,138.0,16.0,,,,,,,,,,,,,,,,,9.0,5.0,850.0,,13.0,11.0,1.0,,,61.0,74.0,6.0,,,,1.0,1.0,,,18.0,2.0,1.0,,2.0,1.0,,,16.0,14.0,1.0,,,30.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,6.0,2.0,3.0,,,14.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,5.0,1.0,,,,,,,,,,,,,,,10.0,,2.0,,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,40.18,,1701.0,1.0,1.0,1.0,117.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,144.0,19.0,,,,,,,,,,,,,,,,,9.0,5.0,810.0,,14.0,11.0,1.0,,,63.0,73.0,6.0,,,,2.0,1.0,,,19.0,2.0,1.0,,2.0,1.0,,,15.0,14.0,2.0,,,29.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,7.0,1.0,3.0,,,13.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,3.0,,,,,,,,,,,,,,,6.0,,1.0,,,,,3.0,3.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,36.84,,1689.0,1.0,1.0,1.0,117.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,149.0,20.0,,,,,,,,,,,,,,,,,9.0,5.0,807.0,,14.0,10.0,1.0,,,63.0,77.0,5.0,,,,2.0,1.0,,,19.0,2.0,1.0,,2.0,1.0,,,14.0,16.0,2.0,,,30.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,7.0,1.0,3.0,,,13.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,2.0,,,,,,,,,,,,,,,39.0,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,52.57,,3378.0,2.0,2.0,2.0,234.0,10.0,234.0,,,,,,,,,,,,,,,,,,,,,,,514.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,158.0,20.0,,,,,,,,,,,,,,,,,9.0,5.0,826.0,,14.0,10.0,1.0,,,60.0,80.0,9.0,,,,2.0,1.0,,,20.0,2.0,1.0,,2.0,1.0,1.0,,14.0,17.0,2.0,,,30.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,3.0,,,13.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,12.0,,,,,,,,,,,,,,,,38.0,,1.0,,,,,,4.0,4.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,32.05,,1689.0,1.0,1.0,1.0,117.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,328.0,17.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,163.0,21.0,,,,,,,,,,,,,,,,,9.0,5.0,825.0,,16.0,10.0,1.0,,,59.0,84.0,9.0,,,,2.0,1.0,,,20.0,2.0,1.0,,2.0,1.0,1.0,,14.0,18.0,2.0,,,30.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,3.0,,,13.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,12.0,1.0,,,,,,,,,,,,,,,34.0,,2.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,32.83,,1712.0,1.0,1.0,1.0,121.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,378.0,17.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,169.0,21.0,,,,,,,,,,,,,,,,,9.0,5.0,816.0,,19.0,12.0,4.0,,,59.0,85.0,10.0,,,,2.0,1.0,,,20.0,2.0,1.0,,2.0,1.0,1.0,,14.0,21.0,2.0,,,30.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,3.0,,,14.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,14.0,,,,,,,,,,,,,,,,23.0,,3.0,2.0,3.0,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,31.93,,1712.0,1.0,1.0,1.0,121.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,378.0,17.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,173.0,21.0,,,,,,,,,,,,,,,,,9.0,4.0,806.0,,18.0,11.0,4.0,,,61.0,85.0,11.0,,,,2.0,1.0,,,19.0,2.0,1.0,,2.0,1.0,1.0,,15.0,23.0,2.0,,,32.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,7.0,1.0,3.0,,,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,1.0,,,,,,,,,,,,,,,26.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,31.58,,1712.0,1.0,1.0,1.0,121.0,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,378.0,17.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,178.0,21.0,,,,,,,,,,,,,,,,,9.0,3.0,799.0,,18.0,11.0,4.0,,,63.0,87.0,11.0,,,,2.0,1.0,,,19.0,2.0,1.0,,1.0,1.0,1.0,,16.0,23.0,2.0,,,33.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,7.0,2.0,2.0,,,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,1.0,,,,,,,,,,,,,1.0,,6.0,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
